date,state,number
2009/01/01 00:00:00,Pernambuco,28
2010/01/01 00:00:00,Pernambuco,33
2011/01/01 00:00:00,Pernambuco,25
2012/01/01 00:00:00,Pernambuco,64
2013/01/01 00:00:00,Pernambuco,29
2014/01/01 00:00:00,Pernambuco,25
2015/01/01 00:00:00,Pernambuco,55
2016/01/01 00:00:00,Pernambuco,19
2017/01/01 00:00:00,Pernambuco,23
1998/01/01 00:00:00,Pernambuco,0
1999/01/01 00:00:00,Pernambuco,27
2000/01/01 00:00:00,Pernambuco,14
2001/01/01 00:00:00,Pernambuco,0
2002/01/01 00:00:00,Pernambuco,24
2003/01/01 00:00:00,Pernambuco,9
2004/01/01 00:00:00,Pernambuco,6
2005/01/01 00:00:00,Pernambuco,45
2006/01/01 00:00:00,Pernambuco,18
2007/01/01 00:00:00,Pernambuco,4
2008/01/01 00:00:00,Pernambuco,32
2009/01/01 00:00:00,Pernambuco,15
2010/01/01 00:00:00,Pernambuco,59
2011/01/01 00:00:00,Pernambuco,39
2012/01/01 00:00:00,Pernambuco,44
2013/01/01 00:00:00,Pernambuco,40
2014/01/01 00:00:00,Pernambuco,36
2015/01/01 00:00:00,Pernambuco,33
2016/01/01 00:00:00,Pernambuco,4
2017/01/01 00:00:00,Pernambuco,7
1998/01/01 00:00:00,Pernambuco,0
1999/01/01 00:00:00,Pernambuco,2
2000/01/01 00:00:00,Pernambuco,1
2001/01/01 00:00:00,Pernambuco,2
2002/01/01 00:00:00,Pernambuco,5
2003/01/01 00:00:00,Pernambuco,7
2004/01/01 00:00:00,Pernambuco,5
2005/01/01 00:00:00,Pernambuco,1
2006/01/01 00:00:00,Pernambuco,2
2007/01/01 00:00:00,Pernambuco,1
2008/01/01 00:00:00,Pernambuco,5
2009/01/01 00:00:00,Pernambuco,3
2010/01/01 00:00:00,Pernambuco,2
2011/01/01 00:00:00,Pernambuco,22
2012/01/01 00:00:00,Pernambuco,46
2013/01/01 00:00:00,Pernambuco,11
2014/01/01 00:00:00,Pernambuco,10
2015/01/01 00:00:00,Pernambuco,30
2016/01/01 00:00:00,Pernambuco,8
2017/01/01 00:00:00,Pernambuco,9
1998/01/01 00:00:00,Pernambuco,0
1999/01/01 00:00:00,Pernambuco,6
2000/01/01 00:00:00,Pernambuco,7
2001/01/01 00:00:00,Pernambuco,5
2002/01/01 00:00:00,Pernambuco,13
2003/01/01 00:00:00,Pernambuco,1
2004/01/01 00:00:00,Pernambuco,2
2005/01/01 00:00:00,Pernambuco,1
2006/01/01 00:00:00,Pernambuco,1
2007/01/01 00:00:00,Pernambuco,0
2008/01/01 00:00:00,Pernambuco,0
2009/01/01 00:00:00,Pernambuco,0
2010/01/01 00:00:00,Pernambuco,8
2011/01/01 00:00:00,Pernambuco,1
2012/01/01 00:00:00,Pernambuco,36
2013/01/01 00:00:00,Pernambuco,9
2014/01/01 00:00:00,Pernambuco,4
2015/01/01 00:00:00,Pernambuco,17
2016/01/01 00:00:00,Pernambuco,6
2017/01/01 00:00:00,Pernambuco,13
1998/01/01 00:00:00,Pernambuco,1
1999/01/01 00:00:00,Pernambuco,7
2000/01/01 00:00:00,Pernambuco,4
2001/01/01 00:00:00,Pernambuco,2
2002/01/01 00:00:00,Pernambuco,1
2003/01/01 00:00:00,Pernambuco,2
2004/01/01 00:00:00,Pernambuco,4
2005/01/01 00:00:00,Pernambuco,3
2006/01/01 00:00:00,Pernambuco,0
2007/01/01 00:00:00,Pernambuco,1
2008/01/01 00:00:00,Pernambuco,0
2009/01/01 00:00:00,Pernambuco,1
2010/01/01 00:00:00,Pernambuco,1
2011/01/01 00:00:00,Pernambuco,4
2012/01/01 00:00:00,Pernambuco,12
2013/01/01 00:00:00,Pernambuco,12
2014/01/01 00:00:00,Pernambuco,3
2015/01/01 00:00:00,Pernambuco,3
2016/01/01 00:00:00,Pernambuco,4
2017/01/01 00:00:00,Pernambuco,5
1998/01/01 00:00:00,Pernambuco,5
1999/01/01 00:00:00,Pernambuco,2
2000/01/01 00:00:00,Pernambuco,0
2001/01/01 00:00:00,Pernambuco,6
2002/01/01 00:00:00,Pernambuco,8
2003/01/01 00:00:00,Pernambuco,5
2004/01/01 00:00:00,Pernambuco,13
2005/01/01 00:00:00,Pernambuco,1
2006/01/01 00:00:00,Pernambuco,1
2007/01/01 00:00:00,Pernambuco,3
2008/01/01 00:00:00,Pernambuco,0
2009/01/01 00:00:00,Pernambuco,1
2010/01/01 00:00:00,Pernambuco,7
2011/01/01 00:00:00,Pernambuco,2
2012/01/01 00:00:00,Pernambuco,11
2013/01/01 00:00:00,Pernambuco,4
2014/01/01 00:00:00,Pernambuco,11
2015/01/01 00:00:00,Pernambuco,13
2016/01/01 00:00:00,Pernambuco,17
2017/01/01 00:00:00,Pernambuco,2
1998/01/01 00:00:00,Pernambuco,12
1999/01/01 00:00:00,Pernambuco,3
2000/01/01 00:00:00,Pernambuco,31
2001/01/01 00:00:00,Pernambuco,27
2002/01/01 00:00:00,Pernambuco,37
2003/01/01 00:00:00,Pernambuco,26
2004/01/01 00:00:00,Pernambuco,41
2005/01/01 00:00:00,Pernambuco,10
2006/01/01 00:00:00,Pernambuco,8
2007/01/01 00:00:00,Pernambuco,20
2008/01/01 00:00:00,Pernambuco,2
2009/01/01 00:00:00,Pernambuco,10
2010/01/01 00:00:00,Pernambuco,29
2011/01/01 00:00:00,Pernambuco,27
2012/01/01 00:00:00,Pernambuco,27
2013/01/01 00:00:00,Pernambuco,14
2014/01/01 00:00:00,Pernambuco,23
2015/01/01 00:00:00,Pernambuco,21
2016/01/01 00:00:00,Pernambuco,42
2017/01/01 00:00:00,Pernambuco,20
1998/01/01 00:00:00,Pernambuco,177
1999/01/01 00:00:00,Pernambuco,64
2000/01/01 00:00:00,Pernambuco,130
2001/01/01 00:00:00,Pernambuco,298
2002/01/01 00:00:00,Pernambuco,374
2003/01/01 00:00:00,Pernambuco,510
2004/01/01 00:00:00,Pernambuco,192
2005/01/01 00:00:00,Pernambuco,154
2006/01/01 00:00:00,Pernambuco,147
2007/01/01 00:00:00,Pernambuco,164
2008/01/01 00:00:00,Pernambuco,92
2009/01/01 00:00:00,Pernambuco,164
2010/01/01 00:00:00,Pernambuco,179
2011/01/01 00:00:00,Pernambuco,243
2012/01/01 00:00:00,Pernambuco,192
2013/01/01 00:00:00,Pernambuco,143
2014/01/01 00:00:00,Pernambuco,63
2015/01/01 00:00:00,Pernambuco,116
2016/01/01 00:00:00,Pernambuco,171
2017/01/01 00:00:00,Pernambuco,69
1998/01/01 00:00:00,Pernambuco,372
1999/01/01 00:00:00,Pernambuco,180
2000/01/01 00:00:00,Pernambuco,411
2001/01/01 00:00:00,Pernambuco,461
2002/01/01 00:00:00,Pernambuco,638
2003/01/01 00:00:00,Pernambuco,859
2004/01/01 00:00:00,Pernambuco,545
2005/01/01 00:00:00,Pernambuco,408
2006/01/01 00:00:00,Pernambuco,310
2007/01/01 00:00:00,Pernambuco,702
2008/01/01 00:00:00,Pernambuco,274
2009/01/01 00:00:00,Pernambuco,254
2010/01/01 00:00:00,Pernambuco,347
2011/01/01 00:00:00,Pernambuco,461
2012/01/01 00:00:00,Pernambuco,222
2013/01/01 00:00:00,Pernambuco,161
2014/01/01 00:00:00,Pernambuco,174
2015/01/01 00:00:00,Pernambuco,194
2016/01/01 00:00:00,Pernambuco,319
2017/01/01 00:00:00,Pernambuco,256
1998/01/01 00:00:00,Pernambuco,141
1999/01/01 00:00:00,Pernambuco,41
2000/01/01 00:00:00,Pernambuco,64
2001/01/01 00:00:00,Pernambuco,208
2002/01/01 00:00:00,Pernambuco,521
2003/01/01 00:00:00,Pernambuco,560
2004/01/01 00:00:00,Pernambuco,465
2005/01/01 00:00:00,Pernambuco,452
2006/01/01 00:00:00,Pernambuco,385
2007/01/01 00:00:00,Pernambuco,359
2008/01/01 00:00:00,Pernambuco,363
2009/01/01 00:00:00,Pernambuco,486
2010/01/01 00:00:00,Pernambuco,831
2011/01/01 00:00:00,Pernambuco,352
2012/01/01 00:00:00,Pernambuco,181
2013/01/01 00:00:00,Pernambuco,110
2014/01/01 00:00:00,Pernambuco,111
2015/01/01 00:00:00,Pernambuco,315
2016/01/01 00:00:00,Pernambuco,191
2017/01/01 00:00:00,Pernambuco,66
1998/01/01 00:00:00,Pernambuco,59
1999/01/01 00:00:00,Pernambuco,16
2000/01/01 00:00:00,Pernambuco,22
2001/01/01 00:00:00,Pernambuco,62
2002/01/01 00:00:00,Pernambuco,259
2003/01/01 00:00:00,Pernambuco,229
2004/01/01 00:00:00,Pernambuco,373
2005/01/01 00:00:00,Pernambuco,191
2006/01/01 00:00:00,Pernambuco,207
2007/01/01 00:00:00,Pernambuco,200
2008/01/01 00:00:00,Pernambuco,203
2009/01/01 00:00:00,Pernambuco,351
2010/01/01 00:00:00,Pernambuco,117
2011/01/01 00:00:00,Pernambuco,364
2012/01/01 00:00:00,Pernambuco,108
2013/01/01 00:00:00,Pernambuco,141
2014/01/01 00:00:00,Pernambuco,101
2015/01/01 00:00:00,Pernambuco,176
2016/01/01 00:00:00,Pernambuco,161
1998/01/01 00:00:00,Piauí,0
1999/01/01 00:00:00,Piauí,21
2000/01/01 00:00:00,Piauí,5
2001/01/01 00:00:00,Piauí,29
2002/01/01 00:00:00,Piauí,33
2003/01/01 00:00:00,Piauí,86
2004/01/01 00:00:00,Piauí,42
2005/01/01 00:00:00,Piauí,94
2006/01/01 00:00:00,Piauí,133
2007/01/01 00:00:00,Piauí,123
2008/01/01 00:00:00,Piauí,61
2009/01/01 00:00:00,Piauí,79
2010/01/01 00:00:00,Piauí,99
2011/01/01 00:00:00,Piauí,39
2012/01/01 00:00:00,Piauí,80
2013/01/01 00:00:00,Piauí,72
2014/01/01 00:00:00,Piauí,79
2015/01/01 00:00:00,Piauí,92
2016/01/01 00:00:00,Piauí,94
2017/01/01 00:00:00,Piauí,85
1998/01/01 00:00:00,Piauí,0
1999/01/01 00:00:00,Piauí,22
2000/01/01 00:00:00,Piauí,12
2001/01/01 00:00:00,Piauí,0
2002/01/01 00:00:00,Piauí,160
2003/01/01 00:00:00,Piauí,3
2004/01/01 00:00:00,Piauí,20
2005/01/01 00:00:00,Piauí,26
2006/01/01 00:00:00,Piauí,23
2007/01/01 00:00:00,Piauí,11
2008/01/01 00:00:00,Piauí,21
2009/01/01 00:00:00,Piauí,19
2010/01/01 00:00:00,Piauí,54
2011/01/01 00:00:00,Piauí,11
2012/01/01 00:00:00,Piauí,31
2013/01/01 00:00:00,Piauí,68
2014/01/01 00:00:00,Piauí,14
2015/01/01 00:00:00,Piauí,38
2016/01/01 00:00:00,Piauí,97
2017/01/01 00:00:00,Piauí,24
1998/01/01 00:00:00,Piauí,0
1999/01/01 00:00:00,Piauí,4
2000/01/01 00:00:00,Piauí,14
2001/01/01 00:00:00,Piauí,2
2002/01/01 00:00:00,Piauí,63
2003/01/01 00:00:00,Piauí,15
2004/01/01 00:00:00,Piauí,27
2005/01/01 00:00:00,Piauí,13
2006/01/01 00:00:00,Piauí,18
2007/01/01 00:00:00,Piauí,31
2008/01/01 00:00:00,Piauí,4
2009/01/01 00:00:00,Piauí,17
2010/01/01 00:00:00,Piauí,47
2011/01/01 00:00:00,Piauí,15
2012/01/01 00:00:00,Piauí,71
2013/01/01 00:00:00,Piauí,14
2014/01/01 00:00:00,Piauí,88
2015/01/01 00:00:00,Piauí,35
2016/01/01 00:00:00,Piauí,53
2017/01/01 00:00:00,Piauí,25
1998/01/01 00:00:00,Piauí,0
1999/01/01 00:00:00,Piauí,10
2000/01/01 00:00:00,Piauí,15
2001/01/01 00:00:00,Piauí,1
2002/01/01 00:00:00,Piauí,87
2003/01/01 00:00:00,Piauí,22
2004/01/01 00:00:00,Piauí,10
2005/01/01 00:00:00,Piauí,3
2006/01/01 00:00:00,Piauí,1
2007/01/01 00:00:00,Piauí,9
2008/01/01 00:00:00,Piauí,7
2009/01/01 00:00:00,Piauí,8
2010/01/01 00:00:00,Piauí,56
2011/01/01 00:00:00,Piauí,16
2012/01/01 00:00:00,Piauí,119
2013/01/01 00:00:00,Piauí,34
2014/01/01 00:00:00,Piauí,63
2015/01/01 00:00:00,Piauí,50
2016/01/01 00:00:00,Piauí,35
2017/01/01 00:00:00,Piauí,25
1998/01/01 00:00:00,Piauí,0
1999/01/01 00:00:00,Piauí,8
2000/01/01 00:00:00,Piauí,25
2001/01/01 00:00:00,Piauí,36
2002/01/01 00:00:00,Piauí,84
2003/01/01 00:00:00,Piauí,13
2004/01/01 00:00:00,Piauí,80
2005/01/01 00:00:00,Piauí,22
2006/01/01 00:00:00,Piauí,0
2007/01/01 00:00:00,Piauí,52
2008/01/01 00:00:00,Piauí,12
2009/01/01 00:00:00,Piauí,12
2010/01/01 00:00:00,Piauí,231
2011/01/01 00:00:00,Piauí,77
2012/01/01 00:00:00,Piauí,334
2013/01/01 00:00:00,Piauí,40
2014/01/01 00:00:00,Piauí,138
2015/01/01 00:00:00,Piauí,66
2016/01/01 00:00:00,Piauí,60
2017/01/01 00:00:00,Piauí,36
1998/01/01 00:00:00,Piauí,46
1999/01/01 00:00:00,Piauí,47
2000/01/01 00:00:00,Piauí,18
2001/01/01 00:00:00,Piauí,87
2002/01/01 00:00:00,Piauí,161
2003/01/01 00:00:00,Piauí,88
2004/01/01 00:00:00,Piauí,239
2005/01/01 00:00:00,Piauí,171
2006/01/01 00:00:00,Piauí,40
2007/01/01 00:00:00,Piauí,303
2008/01/01 00:00:00,Piauí,33
2009/01/01 00:00:00,Piauí,56
2010/01/01 00:00:00,Piauí,208
2011/01/01 00:00:00,Piauí,462
2012/01/01 00:00:00,Piauí,834
2013/01/01 00:00:00,Piauí,263
2014/01/01 00:00:00,Piauí,373
2015/01/01 00:00:00,Piauí,283
2016/01/01 00:00:00,Piauí,153
2017/01/01 00:00:00,Piauí,193
1998/01/01 00:00:00,Piauí,189
1999/01/01 00:00:00,Piauí,123
2000/01/01 00:00:00,Piauí,75
2001/01/01 00:00:00,Piauí,337
2002/01/01 00:00:00,Piauí,534
2003/01/01 00:00:00,Piauí,407
2004/01/01 00:00:00,Piauí,564
2005/01/01 00:00:00,Piauí,445
2006/01/01 00:00:00,Piauí,150
2007/01/01 00:00:00,Piauí,919
2008/01/01 00:00:00,Piauí,97
2009/01/01 00:00:00,Piauí,302
2010/01/01 00:00:00,Piauí,1.696
2011/01/01 00:00:00,Piauí,864
2012/01/01 00:00:00,Piauí,1.755
2013/01/01 00:00:00,Piauí,361
2014/01/01 00:00:00,Piauí,1.177
2015/01/01 00:00:00,Piauí,690
2016/01/01 00:00:00,Piauí,754
2017/01/01 00:00:00,Piauí,643
1998/01/01 00:00:00,Piauí,711
1999/01/01 00:00:00,Piauí,499
2000/01/01 00:00:00,Piauí,415
2001/01/01 00:00:00,Piauí,1.133
2002/01/01 00:00:00,Piauí,2.28
2003/01/01 00:00:00,Piauí,864
2004/01/01 00:00:00,Piauí,1.002
2005/01/01 00:00:00,Piauí,943
2006/01/01 00:00:00,Piauí,911
2007/01/01 00:00:00,Piauí,3.551
2008/01/01 00:00:00,Piauí,290
2009/01/01 00:00:00,Piauí,790
2010/01/01 00:00:00,Piauí,4.035
2011/01/01 00:00:00,Piauí,1.958
2012/01/01 00:00:00,Piauí,3.614
2013/01/01 00:00:00,Piauí,1.015
2014/01/01 00:00:00,Piauí,2.265
2015/01/01 00:00:00,Piauí,2.057
2016/01/01 00:00:00,Piauí,1.647
2017/01/01 00:00:00,Piauí,1.572
1998/01/01 00:00:00,Piauí,1.991
1999/01/01 00:00:00,Piauí,872
2000/01/01 00:00:00,Piauí,1.099
2001/01/01 00:00:00,Piauí,2.401
2002/01/01 00:00:00,Piauí,2.475
2003/01/01 00:00:00,Piauí,3.399
2004/01/01 00:00:00,Piauí,2.662
2005/01/01 00:00:00,Piauí,3.136
2006/01/01 00:00:00,Piauí,1.618
2007/01/01 00:00:00,Piauí,4.078
2008/01/01 00:00:00,Piauí,1.472
2009/01/01 00:00:00,Piauí,1.709
2010/01/01 00:00:00,Piauí,5.392
2011/01/01 00:00:00,Piauí,4.402
2012/01/01 00:00:00,Piauí,4.479
2013/01/01 00:00:00,Piauí,2.311
2014/01/01 00:00:00,Piauí,2.536
2015/01/01 00:00:00,Piauí,5.828
2016/01/01 00:00:00,Piauí,1.394
2017/01/01 00:00:00,Piauí,3.422
1998/01/01 00:00:00,Piauí,2.586
1999/01/01 00:00:00,Piauí,1.438
2000/01/01 00:00:00,Piauí,2.558
2001/01/01 00:00:00,Piauí,3.742
2002/01/01 00:00:00,Piauí,2.757
2003/01/01 00:00:00,Piauí,2.332
2004/01/01 00:00:00,Piauí,2.144
2005/01/01 00:00:00,Piauí,3.263
2006/01/01 00:00:00,Piauí,1.443
2007/01/01 00:00:00,Piauí,2.331
2008/01/01 00:00:00,Piauí,1.83
2009/01/01 00:00:00,Piauí,913
2010/01/01 00:00:00,Piauí,3.863
2011/01/01 00:00:00,Piauí,1.484
2012/01/01 00:00:00,Piauí,2.506
2013/01/01 00:00:00,Piauí,1.269
2014/01/01 00:00:00,Piauí,1.788
2015/01/01 00:00:00,Piauí,4.068
2016/01/01 00:00:00,Piauí,2.598
2017/01/01 00:00:00,Piauí,3.004
1998/01/01 00:00:00,Piauí,424
1999/01/01 00:00:00,Piauí,334
2000/01/01 00:00:00,Piauí,450
2001/01/01 00:00:00,Piauí,1.484
2002/01/01 00:00:00,Piauí,1.174
2003/01/01 00:00:00,Piauí,1.248
2004/01/01 00:00:00,Piauí,1.798
2005/01/01 00:00:00,Piauí,1.599
2006/01/01 00:00:00,Piauí,740
2007/01/01 00:00:00,Piauí,939
2008/01/01 00:00:00,Piauí,594
2009/01/01 00:00:00,Piauí,1.336
2010/01/01 00:00:00,Piauí,1.417
2011/01/01 00:00:00,Piauí,825
2012/01/01 00:00:00,Piauí,447
2013/01/01 00:00:00,Piauí,640
2014/01/01 00:00:00,Piauí,717
2015/01/01 00:00:00,Piauí,897
2016/01/01 00:00:00,Piauí,1.126
2017/01/01 00:00:00,Piauí,449
1998/01/01 00:00:00,Piauí,119
1999/01/01 00:00:00,Piauí,74
2000/01/01 00:00:00,Piauí,79
2001/01/01 00:00:00,Piauí,230
2002/01/01 00:00:00,Piauí,373
2003/01/01 00:00:00,Piauí,459
2004/01/01 00:00:00,Piauí,788
2005/01/01 00:00:00,Piauí,486
2006/01/01 00:00:00,Piauí,339
2007/01/01 00:00:00,Piauí,317
2008/01/01 00:00:00,Piauí,329
2009/01/01 00:00:00,Piauí,570
2010/01/01 00:00:00,Piauí,357
2011/01/01 00:00:00,Piauí,362
2012/01/01 00:00:00,Piauí,334
2013/01/01 00:00:00,Piauí,468
2014/01/01 00:00:00,Piauí,346
2015/01/01 00:00:00,Piauí,626
2016/01/01 00:00:00,Piauí,374
1998/01/01 00:00:00,Rio de Janeiro,0
1999/01/01 00:00:00,Rio de Janeiro,0
2000/01/01 00:00:00,Rio de Janeiro,0
2001/01/01 00:00:00,Rio de Janeiro,0
2002/01/01 00:00:00,Rio de Janeiro,0
2003/01/01 00:00:00,Rio de Janeiro,0
2004/01/01 00:00:00,Rio de Janeiro,1
2005/01/01 00:00:00,Rio de Janeiro,5
2006/01/01 00:00:00,Rio de Janeiro,12
2007/01/01 00:00:00,Rio de Janeiro,0
2008/01/01 00:00:00,Rio de Janeiro,1
2009/01/01 00:00:00,Rio de Janeiro,3
2010/01/01 00:00:00,Rio de Janeiro,13
2011/01/01 00:00:00,Rio de Janeiro,10
2012/01/01 00:00:00,Rio de Janeiro,12
2013/01/01 00:00:00,Rio de Janeiro,9
2014/01/01 00:00:00,Rio de Janeiro,35
2015/01/01 00:00:00,Rio de Janeiro,97
2016/01/01 00:00:00,Rio de Janeiro,9
2017/01/01 00:00:00,Rio de Janeiro,15
1998/01/01 00:00:00,Rio de Janeiro,0
1999/01/01 00:00:00,Rio de Janeiro,0
2000/01/01 00:00:00,Rio de Janeiro,1
2001/01/01 00:00:00,Rio de Janeiro,3
2002/01/01 00:00:00,Rio de Janeiro,1
2003/01/01 00:00:00,Rio de Janeiro,10
2004/01/01 00:00:00,Rio de Janeiro,8
2005/01/01 00:00:00,Rio de Janeiro,4
2006/01/01 00:00:00,Rio de Janeiro,7
2007/01/01 00:00:00,Rio de Janeiro,15
2008/01/01 00:00:00,Rio de Janeiro,2
2009/01/01 00:00:00,Rio de Janeiro,5
2010/01/01 00:00:00,Rio de Janeiro,73
2011/01/01 00:00:00,Rio de Janeiro,36
2012/01/01 00:00:00,Rio de Janeiro,11
2013/01/01 00:00:00,Rio de Janeiro,12
2014/01/01 00:00:00,Rio de Janeiro,116
2015/01/01 00:00:00,Rio de Janeiro,36
2016/01/01 00:00:00,Rio de Janeiro,16
2017/01/01 00:00:00,Rio de Janeiro,34
1998/01/01 00:00:00,Rio de Janeiro,0
1999/01/01 00:00:00,Rio de Janeiro,0
2000/01/01 00:00:00,Rio de Janeiro,0
2001/01/01 00:00:00,Rio de Janeiro,0
2002/01/01 00:00:00,Rio de Janeiro,1
2003/01/01 00:00:00,Rio de Janeiro,23
2004/01/01 00:00:00,Rio de Janeiro,4
2005/01/01 00:00:00,Rio de Janeiro,7
2006/01/01 00:00:00,Rio de Janeiro,8
2007/01/01 00:00:00,Rio de Janeiro,27
2008/01/01 00:00:00,Rio de Janeiro,2
2009/01/01 00:00:00,Rio de Janeiro,5
2010/01/01 00:00:00,Rio de Janeiro,10
2011/01/01 00:00:00,Rio de Janeiro,7
2012/01/01 00:00:00,Rio de Janeiro,20
2013/01/01 00:00:00,Rio de Janeiro,9
2014/01/01 00:00:00,Rio de Janeiro,38
2015/01/01 00:00:00,Rio de Janeiro,23
2016/01/01 00:00:00,Rio de Janeiro,16
2017/01/01 00:00:00,Rio de Janeiro,10
1998/01/01 00:00:00,Rio de Janeiro,0
1999/01/01 00:00:00,Rio de Janeiro,1
2000/01/01 00:00:00,Rio de Janeiro,2
2001/01/01 00:00:00,Rio de Janeiro,2
2002/01/01 00:00:00,Rio de Janeiro,8
2003/01/01 00:00:00,Rio de Janeiro,11
2004/01/01 00:00:00,Rio de Janeiro,3
2005/01/01 00:00:00,Rio de Janeiro,1
2006/01/01 00:00:00,Rio de Janeiro,8
2007/01/01 00:00:00,Rio de Janeiro,9
2008/01/01 00:00:00,Rio de Janeiro,2
2009/01/01 00:00:00,Rio de Janeiro,1
2010/01/01 00:00:00,Rio de Janeiro,10
2011/01/01 00:00:00,Rio de Janeiro,12
2012/01/01 00:00:00,Rio de Janeiro,12
2013/01/01 00:00:00,Rio de Janeiro,9
2014/01/01 00:00:00,Rio de Janeiro,25
2015/01/01 00:00:00,Rio de Janeiro,24
2016/01/01 00:00:00,Rio de Janeiro,45
2017/01/01 00:00:00,Rio de Janeiro,12
1998/01/01 00:00:00,Rio de Janeiro,0
1999/01/01 00:00:00,Rio de Janeiro,7
2000/01/01 00:00:00,Rio de Janeiro,5
2001/01/01 00:00:00,Rio de Janeiro,4
2002/01/01 00:00:00,Rio de Janeiro,4
2003/01/01 00:00:00,Rio de Janeiro,1
2004/01/01 00:00:00,Rio de Janeiro,0
2005/01/01 00:00:00,Rio de Janeiro,11
2006/01/01 00:00:00,Rio de Janeiro,4
2007/01/01 00:00:00,Rio de Janeiro,2
2008/01/01 00:00:00,Rio de Janeiro,0
2009/01/01 00:00:00,Rio de Janeiro,37
2010/01/01 00:00:00,Rio de Janeiro,6
2011/01/01 00:00:00,Rio de Janeiro,17
2012/01/01 00:00:00,Rio de Janeiro,18
2013/01/01 00:00:00,Rio de Janeiro,16
2014/01/01 00:00:00,Rio de Janeiro,20
2015/01/01 00:00:00,Rio de Janeiro,21
2016/01/01 00:00:00,Rio de Janeiro,30
2017/01/01 00:00:00,Rio de Janeiro,15
1998/01/01 00:00:00,Rio de Janeiro,3
1999/01/01 00:00:00,Rio de Janeiro,8
2000/01/01 00:00:00,Rio de Janeiro,14
2001/01/01 00:00:00,Rio de Janeiro,13
2002/01/01 00:00:00,Rio de Janeiro,13
2003/01/01 00:00:00,Rio de Janeiro,13
2004/01/01 00:00:00,Rio de Janeiro,19
2005/01/01 00:00:00,Rio de Janeiro,16
2006/01/01 00:00:00,Rio de Janeiro,19
2007/01/01 00:00:00,Rio de Janeiro,3
2008/01/01 00:00:00,Rio de Janeiro,4
2009/01/01 00:00:00,Rio de Janeiro,33
2010/01/01 00:00:00,Rio de Janeiro,7
2011/01/01 00:00:00,Rio de Janeiro,33
2012/01/01 00:00:00,Rio de Janeiro,14
2013/01/01 00:00:00,Rio de Janeiro,17
2014/01/01 00:00:00,Rio de Janeiro,54
2015/01/01 00:00:00,Rio de Janeiro,33
2016/01/01 00:00:00,Rio de Janeiro,37
2017/01/01 00:00:00,Rio de Janeiro,68
1998/01/01 00:00:00,Rio de Janeiro,21
1999/01/01 00:00:00,Rio de Janeiro,14
2000/01/01 00:00:00,Rio de Janeiro,22
2001/01/01 00:00:00,Rio de Janeiro,57
2002/01/01 00:00:00,Rio de Janeiro,17
2003/01/01 00:00:00,Rio de Janeiro,42
2004/01/01 00:00:00,Rio de Janeiro,23
2005/01/01 00:00:00,Rio de Janeiro,20
2006/01/01 00:00:00,Rio de Janeiro,54
2007/01/01 00:00:00,Rio de Janeiro,15
2008/01/01 00:00:00,Rio de Janeiro,14
2009/01/01 00:00:00,Rio de Janeiro,56
2010/01/01 00:00:00,Rio de Janeiro,55
2011/01/01 00:00:00,Rio de Janeiro,121
2012/01/01 00:00:00,Rio de Janeiro,50
2013/01/01 00:00:00,Rio de Janeiro,58
2014/01/01 00:00:00,Rio de Janeiro,62
2015/01/01 00:00:00,Rio de Janeiro,74
2016/01/01 00:00:00,Rio de Janeiro,131
2017/01/01 00:00:00,Rio de Janeiro,70
1998/01/01 00:00:00,Rio de Janeiro,21
1999/01/01 00:00:00,Rio de Janeiro,88
2000/01/01 00:00:00,Rio de Janeiro,34
2001/01/01 00:00:00,Rio de Janeiro,129
2002/01/01 00:00:00,Rio de Janeiro,184
2003/01/01 00:00:00,Rio de Janeiro,191
2004/01/01 00:00:00,Rio de Janeiro,74
2005/01/01 00:00:00,Rio de Janeiro,98
2006/01/01 00:00:00,Rio de Janeiro,79
2007/01/01 00:00:00,Rio de Janeiro,189
2008/01/01 00:00:00,Rio de Janeiro,19
2009/01/01 00:00:00,Rio de Janeiro,91
2010/01/01 00:00:00,Rio de Janeiro,316
2011/01/01 00:00:00,Rio de Janeiro,250
2012/01/01 00:00:00,Rio de Janeiro,72
2013/01/01 00:00:00,Rio de Janeiro,74
2014/01/01 00:00:00,Rio de Janeiro,199
2015/01/01 00:00:00,Rio de Janeiro,158
2016/01/01 00:00:00,Rio de Janeiro,241
2017/01/01 00:00:00,Rio de Janeiro,164
1998/01/01 00:00:00,Rio de Janeiro,44
1999/01/01 00:00:00,Rio de Janeiro,192
2000/01/01 00:00:00,Rio de Janeiro,16
2001/01/01 00:00:00,Rio de Janeiro,60
2002/01/01 00:00:00,Rio de Janeiro,45
2003/01/01 00:00:00,Rio de Janeiro,166
2004/01/01 00:00:00,Rio de Janeiro,205
2005/01/01 00:00:00,Rio de Janeiro,46
2006/01/01 00:00:00,Rio de Janeiro,197
2007/01/01 00:00:00,Rio de Janeiro,223
2008/01/01 00:00:00,Rio de Janeiro,132
2009/01/01 00:00:00,Rio de Janeiro,90
2010/01/01 00:00:00,Rio de Janeiro,353
2011/01/01 00:00:00,Rio de Janeiro,510
2012/01/01 00:00:00,Rio de Janeiro,172
2013/01/01 00:00:00,Rio de Janeiro,117
2014/01/01 00:00:00,Rio de Janeiro,318
2015/01/01 00:00:00,Rio de Janeiro,85
2016/01/01 00:00:00,Rio de Janeiro,195
2017/01/01 00:00:00,Rio de Janeiro,728
